PW51
0.139551 -0.036660
0.144470 -0.036864
0.149459 -0.037050
0.154517 -0.037219
0.159643 -0.037372
0.164836 -0.037508
0.170095 -0.037628
0.175419 -0.037732
0.180807 -0.037819
0.186258 -0.037891
0.191771 -0.037948
0.197345 -0.037989
0.202978 -0.038016
0.208670 -0.038028
0.214420 -0.038025
0.220226 -0.038008
0.226087 -0.037978
0.232003 -0.037934
0.237971 -0.037876
0.243992 -0.037806
0.250063 -0.037723
0.256184 -0.037628
0.262353 -0.037522
0.268570 -0.037403
0.274832 -0.037274
0.281140 -0.037133
0.287491 -0.036983
0.293884 -0.036822
0.300319 -0.036651
0.306794 -0.036471
0.313308 -0.036282
0.319859 -0.036084
0.326446 -0.035878
0.333069 -0.035665
0.339725 -0.035444
0.346414 -0.035215
0.353134 -0.034980
0.359883 -0.034739
0.366662 -0.034492
0.373468 -0.034240
0.380299 -0.033982
0.387156 -0.033720
0.394035 -0.033453
0.400937 -0.033182
0.407860 -0.032908
0.414802 -0.032630
0.421772 -0.032349
0.428788 -0.032062
0.435819 -0.031768
0.442864 -0.031466
0.449920 -0.031158
0.456988 -0.030843
0.464065 -0.030522
0.471149 -0.030195
0.478241 -0.029863
0.485337 -0.029525
0.492437 -0.029182
0.499539 -0.028835
0.506642 -0.028483
0.513744 -0.028127
0.520845 -0.027767
0.527942 -0.027404
0.535034 -0.027038
0.542119 -0.026668
0.549197 -0.026296
0.556266 -0.025922
0.563324 -0.025545
0.570370 -0.025166
0.577403 -0.024786
0.584420 -0.024404
0.591422 -0.024021
0.598406 -0.023637
0.605370 -0.023252
0.612314 -0.022866
0.619237 -0.022480
0.626135 -0.022094
0.633009 -0.021708
0.639857 -0.021322
0.646678 -0.020936
0.653469 -0.020551
0.660230 -0.020166
0.666959 -0.019783
0.673656 -0.019400
0.680317 -0.019019
0.686943 -0.018638
0.693532 -0.018260
0.700082 -0.017883
0.706593 -0.017507
0.713062 -0.017134
0.719489 -0.016762
0.725871 -0.016392
0.732209 -0.016025
0.738500 -0.015660
0.744743 -0.015297
0.750938 -0.014937
0.757082 -0.014579
0.763174 -0.014224
0.769213 -0.013872
0.775199 -0.013522
0.781129 -0.013176
0.787002 -0.012832
0.792818 -0.012492
0.798574 -0.012154
0.804270 -0.011820
0.809905 -0.011490
0.815478 -0.011162
0.820986 -0.010838
0.826430 -0.010518
0.831808 -0.010201
0.837118 -0.009888
0.842361 -0.009578
0.847534 -0.009272
0.852636 -0.008970
0.857667 -0.008672
0.862625 -0.008378
0.867510 -0.008088
0.872321 -0.007802
0.877055 -0.007520
0.881713 -0.007242
0.886293 -0.006969
0.890795 -0.006699
0.895217 -0.006435
0.899559 -0.006174
0.903819 -0.005918
0.907997 -0.005667
0.912092 -0.005420
0.916103 -0.005178
0.920029 -0.004941
0.923869 -0.004708
0.927623 -0.004481
0.931289 -0.004258
0.934868 -0.004040
0.938357 -0.003828
0.941757 -0.003620
0.945066 -0.003418
0.948284 -0.003221
0.951411 -0.003029
0.954445 -0.002842
0.957386 -0.002661
0.960233 -0.002486
0.962986 -0.002316
0.965644 -0.002151
0.968207 -0.001992
0.970674 -0.001839
0.973044 -0.001692
0.975317 -0.001551
0.977492 -0.001415
0.979570 -0.001285
0.981549 -0.001162
0.983429 -0.001044
0.985209 -0.000932
0.986890 -0.000827
0.988471 -0.000728
0.989952 -0.000634
0.991332 -0.000548
0.992611 -0.000467
0.993789 -0.000393
0.994865 -0.000325
0.995839 -0.000263
0.996711 -0.000208
0.997481 -0.000159
0.998149 -0.000117
0.998714 -0.000081
0.999177 -0.000052
0.999537 -0.000029
0.999794 -0.000013
0.999949 -0.000003
1.000000 0.000000
